customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04635,Female,1,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.45,6190.01,Yes
CUST-04636,Female,0,Yes,No,36,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,81.03,2921.27,No
CUST-04637,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,48.52,1010.22,No
CUST-04638,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,77.94,2337.28,No
CUST-04639,Female,0,No,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,69.59,3131.69,No
CUST-04640,Female,0,Yes,Yes,44,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,111.21,4897.65,No
CUST-04641,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,73.5,951.02,No
CUST-04642,Male,1,Yes,Yes,11,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,20.79,232.34,No
CUST-04643,Male,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),86.61,5371.29,No
CUST-04644,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.05,861.72,No
CUST-04645,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,112.4,5181.37,No
CUST-04646,Female,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.66,3536.96,No
CUST-04647,Male,1,No,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,114.8,6197.9,No
CUST-04648,Male,0,No,No,47,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,20.59,970.18,No
CUST-04649,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,71.28,5063.79,No
CUST-04650,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,40.62,571.31,No
CUST-04651,Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.07,5747.0,No
CUST-04652,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,67.82,1019.97,No
CUST-04653,Male,1,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,74.61,3138.87,No
CUST-04654,Female,1,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),53.96,334.75,No
CUST-04655,Male,0,Yes,No,42,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,23.15,963.25,No
CUST-04656,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),28.61,778.97,No
CUST-04657,Female,0,No,No,65,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),103.86,6751.61,No
CUST-04658,Male,1,No,Yes,59,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.28,5204.57,No
CUST-04659,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),94.94,183.13,No
CUST-04660,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),30.27,1.53,Yes
CUST-04661,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.92,687.78,No
CUST-04662,Male,0,No,Yes,55,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,19.73,1079.76,No
CUST-04663,Male,1,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),70.18,3157.95,Yes
CUST-04664,Male,0,Yes,Yes,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),68.09,2115.97,No
CUST-04665,Female,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,29.06,501.78,No
CUST-04666,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,52.66,3528.86,No
CUST-04667,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,71.02,2415.3,No
CUST-04668,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),85.58,1885.87,No
CUST-04669,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,99.0,1193.83,No
CUST-04670,Female,0,Yes,Yes,13,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.14,1068.74,No
CUST-04671,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.0,757.75,No
CUST-04672,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,76.61,304.44,No
CUST-04673,Female,0,Yes,No,21,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),26.79,561.8,Yes
CUST-04674,Female,0,No,Yes,27,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,74.49,2008.05,Yes
CUST-04675,Male,0,Yes,Yes,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.6,161.63,Yes
CUST-04676,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,46.63,2278.85,No
CUST-04677,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.17,1848.45,No
CUST-04678,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,56.15,2016.75,No
CUST-04679,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.03,3436.51,Yes
CUST-04680,Female,1,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),40.65,774.59,No
CUST-04681,Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.67,1074.68,No
CUST-04682,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),101.7,97.5,No
CUST-04683,Female,0,No,No,57,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,42.34,2424.14,No
CUST-04684,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),21.22,358.53,No
CUST-04685,Male,1,Yes,No,55,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,56.7,3115.53,No
CUST-04686,Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,99.9,6285.83,No
CUST-04687,Male,1,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),61.19,3123.28,No
CUST-04688,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,65.01,1374.31,Yes
CUST-04689,Female,1,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),22.72,1339.55,Yes
CUST-04690,Male,1,No,Yes,9,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.11,800.26,No
CUST-04691,Male,1,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),52.37,263.23,No
CUST-04692,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,90.86,455.84,Yes
CUST-04693,Female,0,No,No,27,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,59.1,1583.22,Yes
CUST-04694,Female,0,Yes,No,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),70.69,2901.53,No
CUST-04695,Male,0,No,Yes,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,76.95,3087.38,No
CUST-04696,Male,1,No,Yes,62,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,37.69,2337.06,No
CUST-04697,Male,0,No,No,21,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),47.4,994.86,No
CUST-04698,Female,1,Yes,No,28,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.56,2147.65,No
CUST-04699,Female,0,No,No,70,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,100.29,7023.68,No
CUST-04700,Female,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,114.14,3767.49,No
CUST-04701,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,70.42,74.29,No
CUST-04702,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),25.39,638.85,No
CUST-04703,Male,0,No,No,18,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),113.6,2038.93,No
CUST-04704,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,60.08,1135.78,Yes
CUST-04705,Male,1,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,28.25,897.54,No
CUST-04706,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,115.22,338.09,No
CUST-04707,Male,0,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),46.05,1431.6,No
CUST-04708,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.68,1510.3,No
CUST-04709,Female,0,Yes,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.41,67.06,No
CUST-04710,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,89.96,5405.91,No
CUST-04711,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),115.63,4276.77,Yes
CUST-04712,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,116.51,579.1,Yes
CUST-04713,Male,0,No,No,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),30.62,1684.71,No
CUST-04714,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,94.87,3705.64,No
CUST-04715,Male,1,No,No,68,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.43,5738.29,No
CUST-04716,Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,98.15,4033.86,No
CUST-04717,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.32,50.96,No
CUST-04718,Female,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),58.17,1573.15,No
CUST-04719,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,52.18,835.69,No
CUST-04720,Male,0,No,No,69,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,94.65,6528.87,No
CUST-04721,Male,0,No,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,98.91,6730.43,Yes
CUST-04722,Female,0,No,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),42.93,1613.96,No
CUST-04723,Female,0,Yes,No,6,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.28,449.99,No
CUST-04724,Male,0,No,No,31,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,30.6,952.58,No
CUST-04725,Male,0,No,No,3,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),19.32,50.7,No
CUST-04726,Male,0,Yes,Yes,20,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.01,1576.7,No
CUST-04727,Male,0,Yes,Yes,31,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),102.02,3160.15,No
CUST-04728,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),108.66,1410.93,No
CUST-04729,Male,0,No,Yes,69,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),80.04,5519.75,No
CUST-04730,Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.87,4444.06,No
CUST-04731,Male,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),58.42,1109.63,No
CUST-04732,Male,0,No,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),105.53,6019.24,No
CUST-04733,Female,1,No,Yes,47,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.47,4489.0,No
CUST-04734,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),48.85,298.23,No
CUST-04735,Male,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,77.72,3030.08,No
CUST-04736,Male,0,No,No,58,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,23.13,1347.84,No
CUST-04737,Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),32.66,1136.72,No
CUST-04738,Male,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),112.67,4851.37,No
CUST-04739,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,18.98,574.86,No
CUST-04740,Male,0,No,No,41,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,38.32,1563.23,No
CUST-04741,Female,1,No,No,43,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,31.88,1373.18,No
CUST-04742,Female,0,No,No,42,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),87.88,3690.33,No
CUST-04743,Male,0,Yes,No,42,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,28.57,1199.41,No
CUST-04744,Female,0,Yes,No,46,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,20.01,920.79,No
CUST-04745,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,111.05,552.15,No
CUST-04746,Female,0,No,Yes,65,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.28,6847.89,No
CUST-04747,Female,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,53.84,430.74,Yes
CUST-04748,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),28.05,274.88,No
CUST-04749,Male,0,Yes,No,17,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),85.82,1458.75,No
CUST-04750,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,106.31,2549.07,Yes
CUST-04751,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,115.47,6584.87,No
CUST-04752,Male,1,Yes,No,29,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,31.01,892.71,No
CUST-04753,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),78.02,10.01,No
CUST-04754,Female,0,No,No,62,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,61.06,3786.32,No
CUST-04755,Female,0,Yes,No,28,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,33.68,936.86,No
CUST-04756,Female,0,Yes,No,65,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),98.79,6420.34,No
CUST-04757,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,96.22,5001.03,No
CUST-04758,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),114.46,2056.3,No
CUST-04759,Female,0,Yes,No,65,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,26.55,1727.88,No
CUST-04760,Male,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,41.89,2147.54,No
CUST-04761,Male,0,Yes,No,30,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,100.76,3032.15,No
CUST-04762,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),57.54,3395.87,No
CUST-04763,Female,0,Yes,No,67,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),65.59,4390.63,No
CUST-04764,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,79.15,2296.75,No
CUST-04765,Male,1,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.85,709.89,No
CUST-04766,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),21.54,302.58,Yes
CUST-04767,Male,1,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),78.4,1493.33,Yes
CUST-04768,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,40.89,1351.59,No
CUST-04769,Male,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,114.89,2184.33,No
CUST-04770,Female,0,Yes,Yes,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),87.03,4258.39,No
CUST-04771,Female,0,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.07,2653.17,No
CUST-04772,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,113.44,3299.31,No
CUST-04773,Male,0,No,No,55,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),24.33,1340.6,No
CUST-04774,Male,0,No,Yes,64,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,32.87,2109.52,No
CUST-04775,Female,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),98.8,5345.26,No
CUST-04776,Female,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,106.48,2443.14,No
CUST-04777,Female,0,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.49,456.76,No
CUST-04778,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,112.52,5855.91,No
CUST-04779,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),63.44,640.21,No
CUST-04780,Male,0,Yes,Yes,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.26,3787.99,No
CUST-04781,Female,0,No,No,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),105.87,4873.64,Yes
